MPIO,AÑO,Población_menor,Cantidad,tasa
23417,2022,9087,0,0.0
23417,2023,8847,1,11.3
23419,2020,1791,0,0.0
23419,2021,1776,0,0.0
23419,2022,1738,0,0.0
23419,2023,1699,1,58.86
23464,2020,1558,0,0.0
23464,2021,1541,1,64.89
23464,2022,1507,0,0.0
23464,2023,1471,0,0.0
23466,2020,8067,0,0.0
23466,2021,7947,1,12.58
23466,2022,7784,0,0.0
23466,2023,7621,1,13.12
23500,2020,2877,0,0.0
23500,2021,2853,1,35.05
23500,2022,2798,0,0.0
23500,2023,2735,0,0.0
23555,2020,5546,1,18.03
23555,2021,5471,0,0.0
23555,2022,5357,0,0.0
23555,2023,5230,0,0.0
23570,2020,3245,0,0.0
23570,2021,3220,0,0.0
23570,2022,3149,0,0.0
23570,2023,3082,0,0.0
23574,2020,2188,0,0.0
23574,2021,2168,1,46.13
23574,2022,2127,1,47.01
23574,2023,2077,0,0.0
23580,2020,4900,0,0.0
23580,2021,4871,1,20.53
23580,2022,4780,0,0.0
23580,2023,4687,0,0.0
23586,2020,1571,0,0.0
23586,2021,1551,0,0.0
23586,2022,1520,0,0.0
23586,2023,1482,1,67.48
23660,2020,8658,1,11.55
23660,2021,8553,1,11.69
23660,2022,8366,0,0.0
23660,2023,8166,0,0.0
23670,2020,5297,0,0.0
23670,2021,5196,0,0.0
23670,2022,5093,0,0.0
23670,2023,4986,0,0.0
23672,2020,3441,0,0.0
23672,2021,3412,1,29.31
23672,2022,3341,1,29.93
23672,2023,3267,0,0.0
23675,2020,3422,0,0.0
23675,2021,3383,0,0.0
23675,2022,3316,1,30.16
23675,2023,3238,0,0.0
23678,2020,2389,0,0.0
23678,2021,2370,1,42.19
23678,2022,2320,1,43.1
23678,2023,2270,0,0.0
23682,2020,1661,0,0.0
23682,2021,1653,0,0.0
23682,2022,1628,0,0.0
23682,2023,1596,0,0.0
23686,2020,3786,0,0.0
23686,2021,3722,0,0.0
23686,2022,3631,0,0.0
23686,2023,3540,0,0.0
23807,2020,11402,2,17.54
23807,2021,11309,2,17.69
23807,2022,11110,5,45.0
23807,2023,10893,4,36.72
23815,2020,7011,2,28.53
23815,2021,6988,0,0.0
23815,2022,6855,0,0.0
23815,2023,6717,0,0.0
23855,2020,3208,0,0.0
23855,2021,3174,1,31.51
23855,2022,3110,0,0.0
23855,2023,3040,0,0.0
25001,2020,629,0,0.0
25001,2021,625,0,0.0
25001,2022,630,0,0.0
25001,2023,630,0,0.0
25019,2020,490,0,0.0
25019,2021,491,0,0.0
25019,2022,495,0,0.0
25019,2023,500,0,0.0
25035,2020,1086,0,0.0
25035,2021,1091,0,0.0
25035,2022,1090,0,0.0
25035,2023,1090,0,0.0
25040,2020,941,0,0.0
25040,2021,939,0,0.0
25040,2022,945,0,0.0
25040,2023,948,0,0.0
25053,2020,680,0,0.0
25053,2021,675,0,0.0
25053,2022,678,0,0.0
25053,2023,680,0,0.0
25086,2020,146,0,0.0
25086,2021,145,0,0.0
25086,2022,146,0,0.0
25086,2023,146,0,0.0
25095,2020,180,0,0.0
25095,2021,176,0,0.0
25095,2022,177,0,0.0
25095,2023,180,0,0.0
25099,2020,783,0,0.0
25099,2021,800,0,0.0
25099,2022,804,0,0.0
25099,2023,815,0,0.0
25120,2020,460,0,0.0
25120,2021,462,0,0.0
25120,2022,472,0,0.0
25120,2023,470,0,0.0
25123,2020,734,0,0.0
25123,2021,737,0,0.0
25123,2022,741,0,0.0
25123,2023,745,0,0.0
25126,2020,6634,0,0.0
25126,2021,6713,0,0.0
25126,2022,6760,0,0.0
25126,2023,6801,0,0.0
25148,2020,774,0,0.0
25148,2021,770,0,0.0
25148,2022,774,0,0.0
25148,2023,778,0,0.0
25151,2020,1432,0,0.0
25151,2021,1437,0,0.0
25151,2022,1448,0,0.0
25151,2023,1457,0,0.0
25154,2020,615,0,0.0
25154,2021,613,0,0.0
25154,2022,619,0,0.0
25154,2023,624,0,0.0
25168,2020,266,0,0.0
25168,2021,270,0,0.0
25168,2022,266,0,0.0
25168,2023,266,0,0.0
25175,2020,8452,1,11.83
25175,2021,8546,0,0.0
25175,2022,8604,0,0.0
25175,2023,8654,0,0.0
25178,2020,814,0,0.0
25178,2021,812,0,0.0
25178,2022,816,0,0.0
25178,2023,818,0,0.0
25181,2020,735,0,0.0
25181,2021,738,0,0.0
25181,2022,746,0,0.0
25181,2023,747,0,0.0
25183,2020,1887,0,0.0
25183,2021,1900,0,0.0
25183,2022,1916,0,0.0
25183,2023,1929,0,0.0
25200,2020,1894,0,0.0
25200,2021,1897,0,0.0
25200,2022,1903,0,0.0
25200,2023,1912,1,52.3
25214,2020,2401,0,0.0
25214,2021,2437,0,0.0
25214,2022,2457,0,0.0
25214,2023,2474,0,0.0
25224,2020,908,0,0.0
25224,2021,906,0,0.0
25224,2022,908,0,0.0
25224,2023,908,0,0.0
25245,2020,1544,0,0.0
25245,2021,1551,0,0.0
25245,2022,1562,0,0.0
25245,2023,1570,0,0.0
25258,2020,322,0,0.0
25258,2021,327,0,0.0
25258,2022,331,0,0.0
25258,2023,333,0,0.0
25260,2020,2022,0,0.0
25260,2021,2026,0,0.0
25260,2022,2041,0,0.0
25260,2023,2062,0,0.0
25269,2020,10833,0,0.0
25269,2021,10990,0,0.0
25269,2022,11096,0,0.0
25269,2023,11188,0,0.0
25279,2020,1018,0,0.0
25279,2021,1018,0,0.0
25279,2022,1025,0,0.0
25279,2023,1029,0,0.0
25281,2020,518,0,0.0
25281,2021,520,0,0.0
25281,2022,523,0,0.0
25281,2023,524,0,0.0
25286,2020,7122,0,0.0
25286,2021,7232,0,0.0
25286,2022,7300,0,0.0
25286,2023,7359,1,13.59
25288,2020,430,0,0.0
25288,2021,425,0,0.0
25288,2022,425,0,0.0
25288,2023,426,0,0.0
25290,2020,8833,0,0.0
25290,2021,8921,0,0.0
25290,2022,8981,0,0.0
25290,2023,9031,0,0.0
25293,2020,290,0,0.0
25293,2021,289,0,0.0
25293,2022,293,0,0.0
25293,2023,290,0,0.0
25295,2020,1643,0,0.0
25295,2021,1667,0,0.0
25295,2022,1682,0,0.0
25295,2023,1700,0,0.0
25297,2020,536,0,0.0
25297,2021,532,0,0.0
25297,2022,533,0,0.0
25297,2023,537,0,0.0
25299,2020,219,0,0.0
25299,2021,216,0,0.0
25299,2022,214,0,0.0
25299,2023,213,0,0.0
25307,2020,6978,0,0.0
25307,2021,7041,0,0.0
25307,2022,7098,0,0.0
25307,2023,7146,0,0.0
25312,2020,652,0,0.0
25312,2021,647,0,0.0
25312,2022,648,0,0.0
25312,2023,649,0,0.0
25317,2020,1479,0,0.0
25317,2021,1490,0,0.0
25317,2022,1508,0,0.0
25317,2023,1518,0,0.0
25320,2020,1926,0,0.0
25320,2021,1943,0,0.0
25320,2022,1959,0,0.0
25320,2023,1974,0,0.0
25322,2020,1235,0,0.0
25322,2021,1244,0,0.0
25322,2022,1254,0,0.0
25322,2023,1268,0,0.0
25324,2020,177,0,0.0
25324,2021,176,0,0.0
25324,2022,178,0,0.0
25324,2023,178,0,0.0
25326,2020,523,0,0.0
25326,2021,522,0,0.0
25326,2022,527,0,0.0
25326,2023,528,0,0.0
25328,2020,315,0,0.0
25328,2021,316,0,0.0
25328,2022,315,0,0.0
25328,2023,313,0,0.0
25335,2020,744,0,0.0
25335,2021,743,0,0.0
25335,2022,744,0,0.0
25335,2023,752,0,0.0
25339,2020,320,0,0.0
25339,2021,324,0,0.0
25339,2022,326,0,0.0
25339,2023,328,0,0.0
25368,2020,176,0,0.0
25368,2021,171,0,0.0
25368,2022,177,0,0.0
25368,2023,173,0,0.0
25372,2020,325,0,0.0
25372,2021,325,0,0.0
25372,2022,322,0,0.0
25372,2023,329,0,0.0
25377,2020,2077,0,0.0
25377,2021,2085,0,0.0
25377,2022,2099,0,0.0
25377,2023,2102,0,0.0
25386,2020,2257,0,0.0
25386,2021,2277,0,0.0
25386,2022,2287,0,0.0
25386,2023,2296,0,0.0
25394,2020,557,0,0.0
25394,2021,556,0,0.0
25394,2022,559,0,0.0
25394,2023,568,0,0.0
25398,2020,335,0,0.0
25398,2021,332,0,0.0
25398,2022,338,0,0.0
25398,2023,339,0,0.0
25402,2020,1314,0,0.0
25402,2021,1319,0,0.0
25402,2022,1329,0,0.0
25402,2023,1328,0,0.0
25407,2020,1136,0,0.0
25407,2021,1136,0,0.0
25407,2022,1137,0,0.0
25407,2023,1149,0,0.0
25426,2020,327,0,0.0
25426,2021,325,1,307.69
25426,2022,326,0,0.0
25426,2023,325,0,0.0
25430,2020,9869,0,0.0
25430,2021,10032,0,0.0
25430,2022,10129,0,0.0
25430,2023,10215,0,0.0
25436,2020,191,0,0.0
25436,2021,194,0,0.0
25436,2022,193,0,0.0
25436,2023,197,0,0.0
25438,2020,715,0,0.0
25438,2021,715,0,0.0
25438,2022,724,0,0.0
25438,2023,725,0,0.0
25473,2020,10457,0,0.0
25473,2021,10529,0,0.0
25473,2022,10594,0,0.0
25473,2023,10657,0,0.0
25483,2020,154,0,0.0
25483,2021,152,0,0.0
25483,2022,157,0,0.0
25483,2023,156,0,0.0
25486,2020,1462,0,0.0
25486,2021,1470,0,0.0
25486,2022,1475,0,0.0
25486,2023,1485,0,0.0
25488,2020,743,0,0.0
25488,2021,767,0,0.0
25488,2022,787,0,0.0
25488,2023,802,0,0.0
25489,2020,217,0,0.0
25489,2021,217,0,0.0
25489,2022,216,0,0.0
25489,2023,213,0,0.0
25491,2020,478,0,0.0
25491,2021,469,0,0.0
25491,2022,466,0,0.0
25491,2023,466,0,0.0
25506,2020,353,0,0.0
25506,2021,347,0,0.0
25506,2022,351,0,0.0
25506,2023,351,0,0.0
25513,2020,1767,0,0.0
25513,2021,1775,0,0.0
25513,2022,1790,0,0.0
25513,2023,1801,0,0.0
25518,2020,256,0,0.0
25518,2021,259,0,0.0
25518,2022,260,0,0.0
25518,2023,264,0,0.0
25524,2020,406,0,0.0
25524,2021,402,0,0.0
25524,2022,401,0,0.0
25524,2023,404,0,0.0
25530,2020,889,0,0.0
25530,2021,904,0,0.0
25530,2022,915,0,0.0
25530,2023,922,0,0.0
25535,2020,698,0,0.0
25535,2021,696,0,0.0
25535,2022,703,0,0.0
25535,2023,711,0,0.0
25572,2020,1226,0,0.0
25572,2021,1234,0,0.0
25572,2022,1241,0,0.0
25572,2023,1247,0,0.0
25580,2020,236,0,0.0
25580,2021,236,0,0.0
25580,2022,240,0,0.0
25580,2023,240,0,0.0
25592,2020,301,0,0.0
25592,2021,301,0,0.0
25592,2022,306,0,0.0
25592,2023,305,0,0.0
25594,2020,522,0,0.0
25594,2021,520,0,0.0
25594,2022,521,0,0.0
25594,2023,527,0,0.0
25596,2020,426,0,0.0
25596,2021,429,0,0.0
25596,2022,430,0,0.0
25596,2023,435,0,0.0
25599,2020,667,0,0.0
25599,2021,668,0,0.0
25599,2022,671,0,0.0
25599,2023,673,0,0.0
25612,2020,1106,0,0.0
25612,2021,1110,0,0.0
25612,2022,1118,0,0.0
25612,2023,1121,0,0.0
25645,2020,813,0,0.0
25645,2021,820,0,0.0
25645,2022,827,0,0.0
25645,2023,833,0,0.0
25649,2020,758,0,0.0
25649,2021,757,0,0.0
25649,2022,764,0,0.0
25649,2023,770,0,0.0
25653,2020,336,0,0.0
25653,2021,332,0,0.0
25653,2022,336,0,0.0
25653,2023,336,0,0.0
25658,2020,836,0,0.0
25658,2021,841,0,0.0
25658,2022,836,0,0.0
25658,2023,842,0,0.0
25662,2020,583,0,0.0
25662,2021,577,0,0.0
25662,2022,585,0,0.0
25662,2023,581,0,0.0
25718,2020,679,0,0.0
25718,2021,681,0,0.0
25718,2022,683,0,0.0
25718,2023,687,0,0.0
25736,2020,990,0,0.0
25736,2021,993,0,0.0
25736,2022,996,0,0.0
25736,2023,999,0,0.0
25740,2020,2609,0,0.0
25740,2021,2640,0,0.0
25740,2022,2655,0,0.0
25740,2023,2676,0,0.0
25743,2020,1776,0,0.0
25743,2021,1772,0,0.0
25743,2022,1781,0,0.0
25743,2023,1785,0,0.0
25745,2020,1063,0,0.0
25745,2021,1074,0,0.0
25745,2022,1088,0,0.0
25745,2023,1092,0,0.0
25754,2020,55149,2,3.63
25754,2021,55878,0,0.0
25754,2022,56350,2,3.55
25754,2023,56796,1,1.76
25758,2020,1737,0,0.0
25758,2021,1759,0,0.0
25758,2022,1774,0,0.0
25758,2023,1788,0,0.0
25769,2020,1169,0,0.0
25769,2021,1158,0,0.0
25769,2022,1160,0,0.0
25769,2023,1160,0,0.0
25772,2020,1570,0,0.0
25772,2021,1583,0,0.0
25772,2022,1596,0,0.0
25772,2023,1610,0,0.0
25777,2020,341,0,0.0
25777,2021,341,0,0.0
25777,2022,344,0,0.0
25777,2023,346,0,0.0
25779,2020,587,0,0.0
25779,2021,588,0,0.0
25779,2022,595,0,0.0
25779,2023,600,0,0.0
25781,2020,657,0,0.0
25781,2021,660,0,0.0
25781,2022,666,0,0.0
25781,2023,666,0,0.0
25785,2020,1817,0,0.0
25785,2021,1825,0,0.0
25785,2022,1830,0,0.0
25785,2023,1838,0,0.0
25793,2020,906,0,0.0
25793,2021,911,0,0.0
25793,2022,918,0,0.0
25793,2023,924,0,0.0
25797,2020,749,0,0.0
25797,2021,743,0,0.0
25797,2022,738,0,0.0
25797,2023,737,0,0.0
25799,2020,1748,0,0.0
25799,2021,1763,0,0.0
25799,2022,1778,0,0.0
25799,2023,1786,0,0.0
25805,2020,301,0,0.0
25805,2021,302,0,0.0
25805,2022,301,0,0.0
25805,2023,307,0,0.0
25807,2020,168,0,0.0
25807,2021,170,0,0.0
25807,2022,173,0,0.0
25807,2023,170,0,0.0
25815,2020,958,0,0.0
25815,2021,955,0,0.0
25815,2022,961,0,0.0
25815,2023,964,0,0.0
25817,2020,3953,0,0.0
25817,2021,3978,0,0.0
25817,2022,3997,0,0.0
25817,2023,4020,0,0.0
25823,2020,275,0,0.0
25823,2021,276,0,0.0
25823,2022,277,0,0.0
25823,2023,278,0,0.0
25839,2020,497,0,0.0
25839,2021,487,0,0.0
25839,2022,486,0,0.0
25839,2023,485,0,0.0
25841,2020,511,0,0.0
25841,2021,508,0,0.0
25841,2022,509,0,0.0
25841,2023,510,0,0.0
25843,2020,3761,0,0.0
25843,2021,3809,0,0.0
25843,2022,3848,0,0.0
25843,2023,3878,0,0.0
25845,2020,495,0,0.0
25845,2021,496,0,0.0
25845,2022,500,0,0.0
25845,2023,504,0,0.0
25851,2020,256,0,0.0
25851,2021,256,0,0.0
25851,2022,258,0,0.0
25851,2023,262,0,0.0
25862,2020,447,0,0.0
25862,2021,446,0,0.0
25862,2022,450,0,0.0
25862,2023,449,0,0.0
25867,2020,326,0,0.0
25867,2021,329,0,0.0
25867,2022,331,0,0.0
25867,2023,334,0,0.0
25871,2020,125,0,0.0
25871,2021,120,0,0.0
25871,2022,121,0,0.0
25871,2023,122,0,0.0
25873,2020,1662,0,0.0
25873,2021,1668,0,0.0
25873,2022,1676,0,0.0
25873,2023,1687,0,0.0
25875,2020,1906,0,0.0
25875,2021,1917,0,0.0
25875,2022,1936,0,0.0
25875,2023,1947,0,0.0
25878,2020,933,0,0.0
25878,2021,929,0,0.0
25878,2022,932,0,0.0
25878,2023,933,0,0.0
25885,2020,910,0,0.0
25885,2021,900,0,0.0
25885,2022,898,0,0.0
25885,2023,899,0,0.0
25898,2020,351,0,0.0
25898,2021,353,0,0.0
25898,2022,355,0,0.0
25898,2023,354,0,0.0
25899,2020,10801,0,0.0
25899,2021,10919,0,0.0
25899,2022,11001,0,0.0
25899,2023,11077,0,0.0
27001,2020,14044,5,35.6
27001,2021,13786,12,87.04
27001,2022,13508,12,88.84
27001,2023,13330,9,67.52
27006,2020,1436,0,0.0
27006,2021,1408,0,0.0
27006,2022,1384,0,0.0
27006,2023,1365,0,0.0
27025,2020,3462,2,57.77
27025,2021,3426,5,145.94
27025,2022,3365,6,178.31
27025,2023,3340,1,29.94
27050,2020,578,0,0.0
27050,2021,569,1,175.75
27050,2022,557,2,359.07
27050,2023,546,1,183.15
27073,2020,1652,3,181.6
27073,2021,1610,1,62.11
27073,2022,1583,5,315.86
27073,2023,1581,2,126.5
27075,2020,1052,0,0.0
27075,2021,1034,1,96.71
27075,2022,1012,1,98.81
27075,2023,998,1,100.2
27077,2020,3658,1,27.34
27077,2021,3617,3,82.94
27077,2022,3567,0,0.0
27077,2023,3558,1,28.11
27099,2020,1763,1,56.72
27099,2021,1745,2,114.61
27099,2022,1718,2,116.41
27099,2023,1707,5,292.91
27135,2020,728,0,0.0
27135,2021,717,0,0.0
27135,2022,704,0,0.0
27135,2023,693,0,0.0
27150,2020,2385,0,0.0
27150,2021,2400,5,208.33
27150,2022,2350,0,0.0
27150,2023,2320,4,172.41
27160,2020,543,1,184.16
27160,2021,529,0,0.0
27160,2022,517,0,0.0
27160,2023,512,0,0.0
27205,2020,1218,0,0.0
27205,2021,1190,0,0.0
27205,2022,1166,0,0.0
27205,2023,1138,0,0.0
27245,2020,778,3,385.6
27245,2021,765,3,392.16
27245,2022,753,2,265.6
27245,2023,745,2,268.46
27250,2020,2924,0,0.0
27250,2021,2926,0,0.0
27250,2022,2876,0,0.0
27250,2023,2855,0,0.0
27361,2020,3135,0,0.0
27361,2021,3061,3,98.01
27361,2022,3008,1,33.24
27361,2023,2950,1,33.9
27372,2020,894,0,0.0
27372,2021,878,0,0.0
27372,2022,865,1,115.61
27372,2023,854,0,0.0
27413,2020,1761,0,0.0
27413,2021,1732,3,173.21
27413,2022,1707,6,351.49
27413,2023,1705,6,351.91
27425,2020,1024,0,0.0
27425,2021,1027,1,97.37
27425,2022,1006,2,198.81
27425,2023,989,1,101.11
27430,2020,1885,1,53.05
27430,2021,1855,6,323.45
27430,2022,1822,1,54.88
27430,2023,1802,1,55.49
27450,2020,1184,0,0.0
27450,2021,1161,0,0.0
27450,2022,1139,1,87.8
27450,2023,1126,0,0.0
27491,2020,1033,1,96.81
27491,2021,1018,0,0.0
27491,2022,995,0,0.0
27491,2023,985,0,0.0
27495,2020,2132,1,46.9
27495,2021,2102,2,95.15
27495,2022,2070,0,0.0
27495,2023,2047,1,48.85
27580,2020,619,0,0.0
27580,2021,599,1,166.94
27580,2022,586,1,170.65
27580,2023,584,0,0.0
27600,2020,910,0,0.0
27600,2021,891,0,0.0
27600,2022,873,0,0.0
27600,2023,862,0,0.0
27615,2020,4672,1,21.4
27615,2021,4658,1,21.47
27615,2022,4567,3,65.69
27615,2023,4510,7,155.21
27660,2020,536,0,0.0
27660,2021,522,0,0.0
27660,2022,515,0,0.0
27660,2023,506,0,0.0
27745,2020,362,1,276.24
27745,2021,363,0,0.0
27745,2022,354,0,0.0
27745,2023,350,0,0.0
27787,2020,1952,0,0.0
27787,2021,1912,1,52.3
27787,2022,1877,2,106.55
27787,2023,1862,5,268.53
27800,2020,1395,0,0.0
27800,2021,1373,1,72.83
27800,2022,1346,1,74.29
27800,2023,1328,0,0.0
27810,2020,629,0,0.0
27810,2021,610,0,0.0
27810,2022,597,1,167.5
27810,2023,588,0,0.0
41001,2020,31584,0,0.0
41001,2021,31271,0,0.0
41001,2022,30758,0,0.0
41001,2023,30192,0,0.0
41006,2020,2800,0,0.0
41006,2021,2793,0,0.0
41006,2022,2758,0,0.0
41006,2023,2717,0,0.0
41013,2020,884,0,0.0
41013,2021,877,0,0.0
41013,2022,863,0,0.0
41013,2023,850,0,0.0
41016,2020,1631,0,0.0
41016,2021,1623,0,0.0
41016,2022,1602,0,0.0
41016,2023,1570,0,0.0
41020,2020,2006,0,0.0
41020,2021,1990,0,0.0
41020,2022,1958,0,0.0
41020,2023,1931,0,0.0
41026,2020,308,0,0.0
41026,2021,304,0,0.0
41026,2022,302,0,0.0
41026,2023,293,0,0.0
41078,2020,567,0,0.0
41078,2021,561,0,0.0
41078,2022,555,0,0.0
41078,2023,545,0,0.0
41132,2020,2749,0,0.0
41132,2021,2725,0,0.0
41132,2022,2680,0,0.0
41132,2023,2632,0,0.0
41206,2020,725,0,0.0
41206,2021,717,0,0.0
41206,2022,708,0,0.0
41206,2023,695,0,0.0
41244,2020,352,0,0.0
41244,2021,348,0,0.0
41244,2022,342,0,0.0
41244,2023,338,0,0.0
41298,2020,6985,0,0.0
41298,2021,6945,1,14.4
41298,2022,6841,0,0.0
41298,2023,6725,0,0.0
41306,2020,2101,0,0.0
41306,2021,2086,0,0.0
41306,2022,2056,0,0.0
41306,2023,2025,0,0.0
41319,2020,1832,0,0.0
41319,2021,1825,0,0.0
41319,2022,1802,0,0.0
41319,2023,1772,0,0.0
41349,2020,740,0,0.0
41349,2021,735,0,0.0
41349,2022,722,0,0.0
41349,2023,708,0,0.0
41357,2020,1036,0,0.0
41357,2021,1030,0,0.0
41357,2022,1019,1,98.14
41357,2023,1007,0,0.0
41359,2020,2335,0,0.0
41359,2021,2328,0,0.0
41359,2022,2292,0,0.0
41359,2023,2252,0,0.0
41378,2020,1361,0,0.0
41378,2021,1355,0,0.0
41378,2022,1340,0,0.0
41378,2023,1318,0,0.0
41396,2020,6820,0,0.0
41396,2021,6792,0,0.0
41396,2022,6700,0,0.0
41396,2023,6593,0,0.0
41483,2020,786,0,0.0
41483,2021,785,1,127.39
41483,2022,772,0,0.0
41483,2023,764,0,0.0
41503,2020,1458,0,0.0
41503,2021,1451,0,0.0
41503,2022,1437,0,0.0
41503,2023,1414,0,0.0
41518,2020,630,0,0.0
41518,2021,632,0,0.0
41518,2022,621,0,0.0
41518,2023,614,0,0.0
41524,2020,2466,0,0.0
41524,2021,2443,0,0.0
41524,2022,2410,0,0.0
41524,2023,2367,1,42.25
41530,2020,1244,0,0.0
41530,2021,1240,0,0.0
41530,2022,1222,0,0.0
41530,2023,1205,0,0.0
41548,2020,1640,0,0.0
41548,2021,1636,0,0.0
41548,2022,1612,0,0.0
41548,2023,1582,0,0.0
41551,2020,11882,1,8.42
41551,2021,11832,0,0.0
41551,2022,11657,0,0.0
41551,2023,11467,1,8.72
41615,2020,2005,0,0.0
41615,2021,1994,0,0.0
41615,2022,1966,0,0.0
41615,2023,1926,0,0.0
41660,2020,1249,2,160.13
41660,2021,1247,0,0.0
41660,2022,1228,0,0.0
41660,2023,1210,0,0.0
41668,2020,3112,0,0.0
41668,2021,3088,0,0.0
41668,2022,3047,0,0.0
41668,2023,2994,0,0.0
41676,2020,1183,0,0.0
41676,2021,1182,0,0.0
41676,2022,1163,0,0.0
41676,2023,1148,0,0.0
41770,2020,2477,0,0.0
41770,2021,2466,0,0.0
41770,2022,2435,0,0.0
41770,2023,2392,0,0.0
41791,2020,1693,0,0.0
41791,2021,1689,0,0.0
41791,2022,1661,0,0.0
41791,2023,1636,1,61.12
41797,2020,1033,0,0.0
41797,2021,1023,0,0.0
41797,2022,1006,0,0.0
41797,2023,995,0,0.0
41799,2020,1115,0,0.0
41799,2021,1105,0,0.0
41799,2022,1093,0,0.0
41799,2023,1066,0,0.0
41801,2020,825,0,0.0
41801,2021,822,0,0.0
41801,2022,805,0,0.0
41801,2023,797,0,0.0
41807,2020,1942,0,0.0
41807,2021,1928,0,0.0
41807,2022,1904,0,0.0
41807,2023,1867,0,0.0
41872,2020,667,0,0.0
41872,2021,661,0,0.0
41872,2022,649,0,0.0
41872,2023,640,0,0.0
41885,2020,644,0,0.0
41885,2021,637,0,0.0
41885,2022,626,0,0.0
41885,2023,614,0,0.0
44001,2020,24200,15,61.98
44001,2021,24269,21,86.53
44001,2022,24133,17,70.44
44001,2023,24002,10,41.66
44035,2020,3753,1,26.65
44035,2021,3789,1,26.39
44035,2022,3778,3,79.41
44035,2023,3761,0,0.0
44078,2020,4197,0,0.0
44078,2021,4233,1,23.62
44078,2022,4211,0,0.0
44078,2023,4198,2,47.64
44090,2020,4904,2,40.78
44090,2021,4965,3,60.42
44090,2022,4938,5,101.26
44090,2023,4902,5,102.0
44098,2020,1440,0,0.0
44098,2021,1443,1,69.3
44098,2022,1434,2,139.47
44098,2023,1424,0,0.0
44110,2020,657,0,0.0
44110,2021,654,0,0.0
44110,2022,653,0,0.0
44110,2023,648,0,0.0
44279,2020,5352,0,0.0
44279,2021,5352,1,18.68
44279,2022,5319,0,0.0
44279,2023,5302,0,0.0
44378,2020,2458,0,0.0
44378,2021,2476,0,0.0
44378,2022,2466,0,0.0
44378,2023,2449,0,0.0
44420,2020,359,0,0.0
44420,2021,358,0,0.0
44420,2022,357,0,0.0
44420,2023,353,0,0.0
44430,2020,22312,25,112.05
44430,2021,22327,26,116.45
44430,2022,22202,27,121.61
44430,2023,22085,13,58.86
44560,2020,12970,2,15.42
44560,2021,12994,2,15.39
44560,2022,12924,7,54.16
44560,2023,12836,12,93.49
44650,2020,4650,0,0.0
44650,2021,4647,0,0.0
44650,2022,4614,3,65.02
44650,2023,4578,1,21.84
44847,2020,20114,13,64.63
44847,2021,20186,6,29.72
44847,2022,20068,32,159.46
44847,2023,19905,34,170.81
44855,2020,1077,0,0.0
44855,2021,1068,0,0.0
44855,2022,1059,0,0.0
44855,2023,1049,0,0.0
44874,2020,3073,0,0.0
44874,2021,3071,0,0.0
44874,2022,3052,0,0.0
44874,2023,3027,0,0.0
47001,2020,41936,5,11.92
47001,2021,41485,10,24.11
47001,2022,40769,9,22.08
47001,2023,40094,3,7.48
47030,2020,1826,0,0.0
47030,2021,1823,0,0.0
47030,2022,1801,0,0.0
47030,2023,1781,0,0.0
47053,2020,4275,0,0.0
47053,2021,4257,0,0.0
47053,2022,4198,4,95.28
47053,2023,4166,0,0.0
47058,2020,3135,0,0.0
47058,2021,3105,0,0.0
47058,2022,3066,0,0.0
47058,2023,3023,0,0.0
47161,2020,1021,0,0.0
47161,2021,1015,1,98.52
47161,2022,1000,0,0.0
47161,2023,988,0,0.0
47170,2020,2311,0,0.0
47170,2021,2301,0,0.0
47170,2022,2264,0,0.0
47170,2023,2235,1,44.74
47189,2020,11233,3,26.71
47189,2021,11076,5,45.14
47189,2022,10900,5,45.87
47189,2023,10777,6,55.67
47205,2020,865,0,0.0
47205,2021,860,0,0.0
47205,2022,844,0,0.0
47205,2023,826,0,0.0
47245,2020,6927,3,43.31
47245,2021,6874,0,0.0
47245,2022,6774,0,0.0
47245,2023,6680,4,59.88
47258,2020,2176,0,0.0
47258,2021,2161,1,46.27
47258,2022,2124,0,0.0
47258,2023,2091,0,0.0
47268,2020,2089,1,47.87
47268,2021,2070,2,96.62
47268,2022,2037,1,49.09
47268,2023,2007,1,49.83
47288,2020,6789,3,44.19
47288,2021,6738,1,14.84
47288,2022,6653,4,60.12
47288,2023,6566,0,0.0
47318,2020,2693,0,0.0
47318,2021,2674,0,0.0
47318,2022,2635,0,0.0
47318,2023,2598,0,0.0
47460,2020,2207,0,0.0
47460,2021,2203,0,0.0
47460,2022,2169,1,46.1
47460,2023,2134,0,0.0
47541,2020,948,0,0.0
47541,2021,939,0,0.0
47541,2022,930,0,0.0
47541,2023,917,0,0.0
47545,2020,1453,0,0.0
47545,2021,1448,0,0.0
47545,2022,1427,1,70.08
47545,2023,1411,0,0.0
47551,2020,3532,0,0.0
47551,2021,3499,1,28.58
47551,2022,3448,1,29.0
47551,2023,3399,0,0.0
47555,2020,6318,0,0.0
47555,2021,6281,0,0.0
47555,2022,6187,2,32.33
47555,2023,6127,0,0.0
47570,2020,3342,0,0.0
47570,2021,3328,2,60.1
47570,2022,3283,0,0.0
47570,2023,3242,0,0.0
47605,2020,1083,0,0.0
47605,2021,1077,0,0.0
47605,2022,1060,0,0.0
47605,2023,1044,0,0.0
47660,2020,1869,1,53.5
47660,2021,1861,0,0.0
47660,2022,1837,0,0.0
47660,2023,1814,1,55.13
47675,2020,924,0,0.0
47675,2021,911,0,0.0
47675,2022,897,0,0.0
47675,2023,879,0,0.0
